timestamp,event_type,subject,data
1756188346.5148666,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188346.6123197,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188346.612225, 'connected': True, 'packets': 7064, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188346.8208945,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188346.820389, 'connected': True, 'packets': 7112, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188346.821148,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188346.8216379,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188347.127381,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188347.1270921, 'connected': True, 'packets': 7186, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188347.127665,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188347.1286738,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188347.478959,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188347.4788, 'connected': True, 'packets': 7272, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188347.4791243,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188347.4796371,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188347.6135948,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188347.6132457, 'connected': True, 'packets': 7304, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188347.8849454,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188347.8848534, 'connected': True, 'packets': 7370, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188347.896585,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188347.896913,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188348.238716,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188348.2385583, 'connected': True, 'packets': 7454, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188348.2397585,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188348.2403915,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188348.6025696,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188348.6023324, 'connected': True, 'packets': 7542, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188348.6028385,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
