timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_enabled,cbf_margin,cbf_applied,cbf_fallback,u_nom_lr,u_nom_fb,u_filt_lr,u_filt_fb
1756189078.376964,0,leader,manual,0.0031635581981390715,0.05548685044050217,0.08569011092185974,0,1,0,-0.0031635581981390715,0.9445131495594978,-0.08569011092185974,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189078.4772205,1,follower,manual,0.010136308148503304,0.05578381195664406,0.7961575388908386,0,1,1,-0.010136308148503304,0.9442161880433559,0.20384246110916138,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189078.58187,0,leader,manual,0.003170729149132967,0.055494341999292374,0.08569426834583282,0,1,0,-0.003170729149132967,0.9445056580007076,-0.08569426834583282,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189078.6821895,1,follower,manual,0.010136652737855911,0.05579155683517456,0.7961786985397339,0,1,1,-0.010136652737855911,0.9442084431648254,0.2038213014602661,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189078.7856658,0,leader,manual,0.003163721179589629,0.055492937564849854,0.08569103479385376,0,1,0,-0.003163721179589629,0.9445070624351501,-0.08569103479385376,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189078.8860328,1,follower,manual,0.010130486451089382,0.055788733065128326,0.796173632144928,0,1,1,-0.010130486451089382,0.9442112669348717,0.20382636785507202,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189079.047106,0,leader,manual,0.0031679633539170027,0.0554920919239521,0.08569715917110443,0,1,0,-0.0031679633539170027,0.9445079080760479,-0.08569715917110443,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189079.1474414,1,follower,manual,0.01013402733951807,0.05580787733197212,0.7961820363998413,0,1,1,-0.01013402733951807,0.9441921226680279,0.2038179636001587,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189079.254155,0,leader,manual,0.003162075998261571,0.0555097833275795,0.08569003641605377,0,1,0,-0.003162075998261571,0.9444902166724205,-0.08569003641605377,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189079.3550906,1,follower,manual,0.010135555639863014,0.055804260075092316,0.7961617708206177,0,1,1,-0.010135555639863014,0.9441957399249077,0.20383822917938232,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189079.5505252,0,leader,manual,0.0031642771791666746,0.05551121011376381,0.08568694442510605,0,1,0,-0.0031642771791666746,0.9444887898862362,-0.08568694442510605,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189079.6507816,1,follower,manual,0.010139282792806625,0.05581478402018547,0.7961728572845459,0,1,1,-0.010139282792806625,0.9441852159798145,0.2038271427154541,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189079.75636,0,leader,manual,0.003171011107042432,0.05550087243318558,0.0856919139623642,0,1,0,-0.003171011107042432,0.9444991275668144,-0.0856919139623642,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189079.8567376,1,follower,manual,0.010141703300178051,0.05578573793172836,0.7961612939834595,0,1,1,-0.010141703300178051,0.9442142620682716,0.20383870601654053,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189079.9589477,0,leader,manual,0.0031586256809532642,0.055478669703006744,0.08571428805589676,0,1,0,-0.0031586256809532642,0.9445213302969933,-0.08571428805589676,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189080.0593371,1,follower,manual,0.010139948688447475,0.05579572543501854,0.7961595058441162,0,1,1,-0.010139948688447475,0.9442042745649815,0.2038404941558838,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189080.163779,0,leader,manual,0.0031636622734367847,0.055499766021966934,0.08569207042455673,0,1,0,-0.0031636622734367847,0.9445002339780331,-0.08569207042455673,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189080.2646313,1,follower,manual,0.010133043862879276,0.05579444393515587,0.7961660623550415,0,1,1,-0.010133043862879276,0.9442055560648441,0.2038339376449585,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189080.3664582,0,leader,manual,0.0031656480859965086,0.05548282340168953,0.08569502830505371,0,1,0,-0.0031656480859965086,0.9445171765983105,-0.08569502830505371,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189080.466982,1,follower,manual,0.010131938382983208,0.05578891560435295,0.7961753606796265,0,1,1,-0.010131938382983208,0.944211084395647,0.20382463932037354,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189080.5720594,0,leader,manual,0.0031559704802930355,0.05548451095819473,0.08570010215044022,0,1,0,-0.0031559704802930355,0.9445154890418053,-0.08570010215044022,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189080.673152,1,follower,manual,0.01013889443129301,0.05579861253499985,0.7961757779121399,0,1,1,-0.01013889443129301,0.9442013874650002,0.2038242220878601,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
1756189080.7748215,0,leader,manual,0.003150524804368615,0.05548837408423424,0.08569853007793427,0,1,0,-0.003150524804368615,0.9445116259157658,-0.08569853007793427,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,False,,,,
